,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,hour,day,month,Power_Level
94,24.621525357142858,22.165422642857145,0.0,1,15,5,0
95,24.621525357142858,22.165422642857145,0.0,1,15,5,0
96,24.621525357142858,22.165422642857145,0.0,1,15,5,0
97,24.621525357142858,22.165422642857145,0.0,1,15,5,0
98,24.621525357142858,22.165422642857145,0.0,1,15,5,0
99,24.621525357142858,22.165422642857145,0.0,1,15,5,0
100,24.621525357142858,22.165422642857145,0.0,1,15,5,0
101,24.621525357142858,22.165422642857145,0.0,1,15,5,0
102,24.621525357142858,22.165422642857145,0.0,1,15,5,0
103,24.621525357142858,22.165422642857145,0.0,1,15,5,0
104,24.621525357142858,22.165422642857145,0.0,1,15,5,0
105,24.621525357142858,22.165422642857145,0.0,1,15,5,0
106,24.5360922,21.968570866666667,0.0,1,15,5,0
107,24.5360922,21.968570866666667,0.0,1,15,5,0
108,24.5360922,21.968570866666667,0.0,1,15,5,0
109,24.5360922,21.968570866666667,0.0,1,15,5,0
110,24.5360922,21.968570866666667,0.0,1,15,5,0
111,24.5360922,21.968570866666667,0.0,1,15,5,0
112,24.5360922,21.968570866666667,0.0,1,15,5,0
113,24.5360922,21.968570866666667,0.0,1,15,5,0
114,24.5360922,21.968570866666667,0.0,1,15,5,0
115,24.5360922,21.968570866666667,0.0,1,15,5,0
116,24.5360922,21.968570866666667,0.0,1,15,5,0
117,24.5360922,21.968570866666667,0.0,1,15,5,0
118,24.5360922,21.968570866666667,0.0,1,15,5,0
119,24.5360922,21.968570866666667,0.0,1,15,5,0
120,24.5360922,21.968570866666667,0.0,1,15,5,0
121,24.5360922,21.968570866666667,0.0,1,15,5,0
122,24.5360922,21.968570866666667,0.0,1,15,5,0
123,24.5360922,21.968570866666667,0.0,1,15,5,0
124,24.5360922,21.968570866666667,0.0,1,15,5,0
125,24.5360922,21.968570866666667,0.0,1,15,5,0
126,24.5360922,21.968570866666667,0.0,1,15,5,0
127,24.638673866666664,22.352925666666668,0.0,1,15,5,0
128,24.638673866666664,22.352925666666668,0.0,1,15,5,0
129,24.638673866666664,22.352925666666668,0.0,1,15,5,0
130,24.638673866666664,22.352925666666668,0.0,1,15,5,0
131,24.638673866666664,22.352925666666668,0.0,1,15,5,0
132,24.638673866666664,22.352925666666668,0.0,1,15,5,0
133,24.638673866666664,22.352925666666668,0.0,1,15,5,0
134,24.638673866666664,22.352925666666668,0.0,1,15,5,0
135,24.638673866666664,22.352925666666668,0.0,1,15,5,0
136,24.638673866666664,22.352925666666668,0.0,1,15,5,0
137,24.638673866666664,22.352925666666668,0.0,1,15,5,0
138,24.638673866666664,22.352925666666668,0.0,1,15,5,0
139,24.638673866666664,22.352925666666668,0.0,1,15,5,0
140,24.638673866666664,22.352925666666668,0.0,1,15,5,0
141,24.638673866666664,22.352925666666668,0.0,1,15,5,0
142,24.638673866666664,22.352925666666668,0.0,1,15,5,0
143,24.638673866666664,22.352925666666668,0.0,1,15,5,0
144,24.638673866666664,22.352925666666668,0.0,1,15,5,0
145,24.638673866666664,22.352925666666668,0.0,1,15,5,0
146,24.638673866666664,22.352925666666668,0.0,1,15,5,0
147,24.638673866666664,22.352925666666668,0.0,1,15,5,0
148,24.87302233333333,23.1609192,0.0,1,15,5,0
149,24.87302233333333,23.1609192,0.0,1,15,5,0
150,24.87302233333333,23.1609192,0.0,1,15,5,0
151,24.87302233333333,23.1609192,0.0,1,15,5,0
152,24.87302233333333,23.1609192,0.0,1,15,5,0
153,24.87302233333333,23.1609192,0.0,1,15,5,0
154,24.87302233333333,23.1609192,0.0,1,15,5,0
155,24.87302233333333,23.1609192,0.0,1,15,5,0
156,24.87302233333333,23.1609192,0.0,1,15,5,0
157,24.87302233333333,23.1609192,0.0,1,15,5,0
158,24.87302233333333,23.1609192,0.0,1,15,5,0
159,24.87302233333333,23.1609192,0.0,1,15,5,0
160,24.87302233333333,23.1609192,0.0,1,15,5,0
161,24.87302233333333,23.1609192,0.0,1,15,5,0
162,24.87302233333333,23.1609192,0.0,1,15,5,0
163,24.87302233333333,23.1609192,0.0,1,15,5,0
164,24.87302233333333,23.1609192,0.0,1,15,5,0
165,24.87302233333333,23.1609192,0.0,1,15,5,0
166,24.87302233333333,23.1609192,0.0,1,15,5,0
167,24.87302233333333,23.1609192,0.0,1,15,5,0
168,24.87302233333333,23.1609192,0.0,1,15,5,0
169,24.87302233333333,23.1609192,0.0,1,15,5,0
170,24.936930466666663,23.026113,0.0,2,15,5,0
171,24.936930466666663,23.026113,0.0,2,15,5,0
172,24.936930466666663,23.026113,0.0,2,15,5,0
173,24.936930466666663,23.026113,0.0,2,15,5,0
174,24.936930466666663,23.026113,0.0,2,15,5,0
175,24.936930466666663,23.026113,0.0,2,15,5,0
176,24.936930466666663,23.026113,0.0,2,15,5,0
177,24.936930466666663,23.026113,0.0,2,15,5,0
178,24.936930466666663,23.026113,0.0,2,15,5,0
179,24.936930466666663,23.026113,0.0,2,15,5,0
180,24.936930466666663,23.026113,0.0,2,15,5,0
181,24.936930466666663,23.026113,0.0,2,15,5,0
182,24.936930466666663,23.026113,0.0,2,15,5,0
183,24.936930466666663,23.026113,0.0,2,15,5,0
184,24.936930466666663,23.026113,0.0,2,15,5,0
185,24.936930466666663,23.026113,0.0,2,15,5,0
186,24.936930466666663,23.026113,0.0,2,15,5,0
187,24.936930466666663,23.026113,0.0,2,15,5,0
188,24.936930466666663,23.026113,0.0,2,15,5,0
189,24.936930466666663,23.026113,0.0,2,15,5,0
190,24.936930466666663,23.026113,0.0,2,15,5,0
191,25.0122476,23.343229266666665,0.0,2,15,5,0
192,25.0122476,23.343229266666665,0.0,2,15,5,0
193,25.0122476,23.343229266666665,0.0,2,15,5,0
194,25.0122476,23.343229266666665,0.0,2,15,5,0
195,25.0122476,23.343229266666665,0.0,2,15,5,0
196,25.0122476,23.343229266666665,0.0,2,15,5,0
197,25.0122476,23.343229266666665,0.0,2,15,5,0
198,25.0122476,23.343229266666665,0.0,2,15,5,0
199,25.0122476,23.343229266666665,0.0,2,15,5,0
200,25.0122476,23.343229266666665,0.0,2,15,5,0
201,25.0122476,23.343229266666665,0.0,2,15,5,0
202,25.0122476,23.343229266666665,0.0,2,15,5,0
203,25.0122476,23.343229266666665,0.0,2,15,5,0
204,25.0122476,23.343229266666665,0.0,2,15,5,0
205,25.0122476,23.343229266666665,0.0,2,15,5,0
206,25.0122476,23.343229266666665,0.0,2,15,5,0
207,25.0122476,23.343229266666665,0.0,2,15,5,0
208,25.0122476,23.343229266666665,0.0,2,15,5,0
209,25.0122476,23.343229266666665,0.0,2,15,5,0
210,25.0122476,23.343229266666665,0.0,2,15,5,0
211,25.0122476,23.343229266666665,0.0,2,15,5,0
212,25.005149333333332,23.639459266666663,0.0,2,15,5,0
213,25.005149333333332,23.639459266666663,0.0,2,15,5,0
214,25.005149333333332,23.639459266666663,0.0,2,15,5,0
215,25.005149333333332,23.639459266666663,0.0,2,15,5,0
216,25.005149333333332,23.639459266666663,0.0,2,15,5,0
217,25.005149333333332,23.639459266666663,0.0,2,15,5,0
218,25.005149333333332,23.639459266666663,0.0,2,15,5,0
219,25.005149333333332,23.639459266666663,0.0,2,15,5,0
220,25.005149333333332,23.639459266666663,0.0,2,15,5,0
221,25.005149333333332,23.639459266666663,0.0,2,15,5,0
222,25.005149333333332,23.639459266666663,0.0,2,15,5,0
223,25.005149333333332,23.639459266666663,0.0,2,15,5,0
224,25.005149333333332,23.639459266666663,0.0,2,15,5,0
225,25.005149333333332,23.639459266666663,0.0,2,15,5,0
226,25.005149333333332,23.639459266666663,0.0,2,15,5,0
227,25.005149333333332,23.639459266666663,0.0,2,15,5,0
228,25.005149333333332,23.639459266666663,0.0,2,15,5,0
229,25.005149333333332,23.639459266666663,0.0,2,15,5,0
230,25.005149333333332,23.639459266666663,0.0,2,15,5,0
231,25.005149333333332,23.639459266666663,0.0,2,15,5,0
232,25.005149333333332,23.639459266666663,0.0,2,15,5,0
233,24.993019533333328,24.0394858,0.0,2,15,5,0
234,24.993019533333328,24.0394858,0.0,2,15,5,0
235,24.993019533333328,24.0394858,0.0,2,15,5,0
236,24.993019533333328,24.0394858,0.0,2,15,5,0
237,24.993019533333328,24.0394858,0.0,2,15,5,0
238,24.993019533333328,24.0394858,0.0,2,15,5,0
239,24.993019533333328,24.0394858,0.0,2,15,5,0
240,24.993019533333328,24.0394858,0.0,2,15,5,0
241,24.993019533333328,24.0394858,0.0,2,15,5,0
242,24.993019533333328,24.0394858,0.0,2,15,5,0
243,24.993019533333328,24.0394858,0.0,2,15,5,0
244,24.993019533333328,24.0394858,0.0,2,15,5,0
245,24.993019533333328,24.0394858,0.0,2,15,5,0
246,24.993019533333328,24.0394858,0.0,2,15,5,0
247,24.993019533333328,24.0394858,0.0,2,15,5,0
248,24.993019533333328,24.0394858,0.0,2,15,5,0
249,24.993019533333328,24.0394858,0.0,2,15,5,0
250,24.993019533333328,24.0394858,0.0,2,15,5,0
251,24.993019533333328,24.0394858,0.0,2,15,5,0
252,24.993019533333328,24.0394858,0.0,2,15,5,0
253,24.993019533333328,24.0394858,0.0,2,15,5,0
254,25.016309428571425,24.384135571428573,0.0,3,15,5,0
255,25.016309428571425,24.384135571428573,0.0,3,15,5,0
256,25.016309428571425,24.384135571428573,0.0,3,15,5,0
257,25.016309428571425,24.384135571428573,0.0,3,15,5,0
258,25.016309428571425,24.384135571428573,0.0,3,15,5,0
259,25.016309428571425,24.384135571428573,0.0,3,15,5,0
260,25.016309428571425,24.384135571428573,0.0,3,15,5,0
261,25.016309428571425,24.384135571428573,0.0,3,15,5,0
262,25.016309428571425,24.384135571428573,0.0,3,15,5,0
263,25.016309428571425,24.384135571428573,0.0,3,15,5,0
264,25.016309428571425,24.384135571428573,0.0,3,15,5,0
265,25.016309428571425,24.384135571428573,0.0,3,15,5,0
266,25.016309428571425,24.384135571428573,0.0,3,15,5,0
267,25.016309428571425,24.384135571428573,0.0,3,15,5,0
268,25.016309428571425,24.384135571428573,0.0,3,15,5,0
269,25.016309428571425,24.384135571428573,0.0,3,15,5,0
270,25.016309428571425,24.384135571428573,0.0,3,15,5,0
271,25.016309428571425,24.384135571428573,0.0,3,15,5,0
272,25.016309428571425,24.384135571428573,0.0,3,15,5,0
273,25.016309428571425,24.384135571428573,0.0,3,15,5,0
274,25.016309428571425,24.384135571428573,0.0,3,15,5,0
275,24.985215266666664,24.35150773333333,0.0,3,15,5,0
276,24.985215266666664,24.35150773333333,0.0,3,15,5,0
277,24.985215266666664,24.35150773333333,0.0,3,15,5,0
278,24.985215266666664,24.35150773333333,0.0,3,15,5,0
279,24.985215266666664,24.35150773333333,0.0,3,15,5,0
280,24.985215266666664,24.35150773333333,0.0,3,15,5,0
281,24.985215266666664,24.35150773333333,0.0,3,15,5,0
282,24.985215266666664,24.35150773333333,0.0,3,15,5,0
283,24.985215266666664,24.35150773333333,0.0,3,15,5,0
284,24.985215266666664,24.35150773333333,0.0,3,15,5,0
285,24.985215266666664,24.35150773333333,0.0,3,15,5,0
286,24.985215266666664,24.35150773333333,0.0,3,15,5,0
287,24.985215266666664,24.35150773333333,0.0,3,15,5,0
288,24.985215266666664,24.35150773333333,0.0,3,15,5,0
289,24.985215266666664,24.35150773333333,0.0,3,15,5,0
290,24.985215266666664,24.35150773333333,0.0,3,15,5,0
291,24.985215266666664,24.35150773333333,0.0,3,15,5,0
292,24.985215266666664,24.35150773333333,0.0,3,15,5,0
293,24.985215266666664,24.35150773333333,0.0,3,15,5,0
294,24.985215266666664,24.35150773333333,0.0,3,15,5,0
295,24.985215266666664,24.35150773333333,0.0,3,15,5,0
296,24.93773193333333,24.060296533333336,0.0,3,15,5,0
297,24.93773193333333,24.060296533333336,0.0,3,15,5,0
298,24.93773193333333,24.060296533333336,0.0,3,15,5,0
299,24.93773193333333,24.060296533333336,0.0,3,15,5,0
300,24.93773193333333,24.060296533333336,0.0,3,15,5,0
301,24.93773193333333,24.060296533333336,0.0,3,15,5,0
302,24.93773193333333,24.060296533333336,0.0,3,15,5,0
303,24.93773193333333,24.060296533333336,0.0,3,15,5,0
304,24.93773193333333,24.060296533333336,0.0,3,15,5,0
305,24.93773193333333,24.060296533333336,0.0,3,15,5,0
306,24.93773193333333,24.060296533333336,0.0,3,15,5,0
307,24.93773193333333,24.060296533333336,0.0,3,15,5,0
308,24.93773193333333,24.060296533333336,0.0,3,15,5,0
309,24.93773193333333,24.060296533333336,0.0,3,15,5,0
310,24.93773193333333,24.060296533333336,0.0,3,15,5,0
311,24.93773193333333,24.060296533333336,0.0,3,15,5,0
312,24.93773193333333,24.060296533333336,0.0,3,15,5,0
313,24.93773193333333,24.060296533333336,0.0,3,15,5,0
314,24.93773193333333,24.060296533333336,0.0,3,15,5,0
315,24.93773193333333,24.060296533333336,0.0,3,15,5,0
316,24.93773193333333,24.060296533333336,0.0,3,15,5,0
317,24.87909953333333,23.709794133333336,0.0,3,15,5,0
318,24.87909953333333,23.709794133333336,0.0,3,15,5,0
319,24.87909953333333,23.709794133333336,0.0,3,15,5,0
320,24.87909953333333,23.709794133333336,0.0,3,15,5,0
321,24.87909953333333,23.709794133333336,0.0,3,15,5,0
322,24.87909953333333,23.709794133333336,0.0,3,15,5,0
323,24.87909953333333,23.709794133333336,0.0,3,15,5,0
324,24.87909953333333,23.709794133333336,0.0,3,15,5,0
325,24.87909953333333,23.709794133333336,0.0,3,15,5,0
326,24.87909953333333,23.709794133333336,0.0,3,15,5,0
327,24.87909953333333,23.709794133333336,0.0,3,15,5,0
328,24.87909953333333,23.709794133333336,0.0,3,15,5,0
329,24.87909953333333,23.709794133333336,0.0,3,15,5,0
330,24.87909953333333,23.709794133333336,0.0,3,15,5,0
331,24.87909953333333,23.709794133333336,0.0,3,15,5,0
332,24.87909953333333,23.709794133333336,0.0,3,15,5,0
333,24.87909953333333,23.709794133333336,0.0,3,15,5,0
334,24.87909953333333,23.709794133333336,0.0,3,15,5,0
335,24.87909953333333,23.709794133333336,0.0,3,15,5,0
336,24.87909953333333,23.709794133333336,0.0,3,15,5,0
337,24.87909953333333,23.709794133333336,0.0,3,15,5,0
338,24.6789022,22.58994153333333,0.0,4,15,5,0
339,24.6789022,22.58994153333333,0.0,4,15,5,0
340,24.6789022,22.58994153333333,0.0,4,15,5,0
341,24.6789022,22.58994153333333,0.0,4,15,5,0
342,24.6789022,22.58994153333333,0.0,4,15,5,0
343,24.6789022,22.58994153333333,0.0,4,15,5,0
344,24.6789022,22.58994153333333,0.0,4,15,5,0
345,24.6789022,22.58994153333333,0.0,4,15,5,0
346,24.6789022,22.58994153333333,0.0,4,15,5,0
347,24.6789022,22.58994153333333,0.0,4,15,5,0
348,24.6789022,22.58994153333333,0.0,4,15,5,0
349,24.6789022,22.58994153333333,0.0,4,15,5,0
350,24.6789022,22.58994153333333,0.0,4,15,5,0
351,24.6789022,22.58994153333333,0.0,4,15,5,0
352,24.6789022,22.58994153333333,0.0,4,15,5,0
353,24.6789022,22.58994153333333,0.0,4,15,5,0
354,24.6789022,22.58994153333333,0.0,4,15,5,0
355,24.6789022,22.58994153333333,0.0,4,15,5,0
356,24.6789022,22.58994153333333,0.0,4,15,5,0
357,24.6789022,22.58994153333333,0.0,4,15,5,0
358,24.6789022,22.58994153333333,0.0,4,15,5,0
359,24.3519308,21.78364253333333,0.0,4,15,5,0
360,24.3519308,21.78364253333333,0.0,4,15,5,0
361,24.3519308,21.78364253333333,0.0,4,15,5,0
362,24.3519308,21.78364253333333,0.0,4,15,5,0
363,24.3519308,21.78364253333333,0.0,4,15,5,0
364,24.3519308,21.78364253333333,0.0,4,15,5,0
365,24.3519308,21.78364253333333,0.0,4,15,5,0
366,24.3519308,21.78364253333333,0.0,4,15,5,0
367,24.3519308,21.78364253333333,0.0,4,15,5,0
368,24.3519308,21.78364253333333,0.0,4,15,5,0
369,24.3519308,21.78364253333333,0.0,4,15,5,0
370,24.3519308,21.78364253333333,0.0,4,15,5,0
371,24.3519308,21.78364253333333,0.0,4,15,5,0
372,24.3519308,21.78364253333333,0.0,4,15,5,0
373,24.3519308,21.78364253333333,0.0,4,15,5,0
374,24.3519308,21.78364253333333,0.0,4,15,5,0
375,24.3519308,21.78364253333333,0.0,4,15,5,0
376,24.3519308,21.78364253333333,0.0,4,15,5,0
377,24.3519308,21.78364253333333,0.0,4,15,5,0
378,24.3519308,21.78364253333333,0.0,4,15,5,0
379,24.3519308,21.78364253333333,0.0,4,15,5,0
380,24.3519308,21.78364253333333,0.0,4,15,5,0
381,24.0626222,21.85252493333333,0.0,4,15,5,0
382,24.0626222,21.85252493333333,0.0,4,15,5,0
383,24.0626222,21.85252493333333,0.0,4,15,5,0
384,24.0626222,21.85252493333333,0.0,4,15,5,0
385,24.0626222,21.85252493333333,0.0,4,15,5,0
386,24.0626222,21.85252493333333,0.0,4,15,5,0
387,24.0626222,21.85252493333333,0.0,4,15,5,0
388,24.0626222,21.85252493333333,0.0,4,15,5,0
389,24.0626222,21.85252493333333,0.0,4,15,5,0
390,24.0626222,21.85252493333333,0.0,4,15,5,0
391,24.0626222,21.85252493333333,0.0,4,15,5,0
392,24.0626222,21.85252493333333,0.0,4,15,5,0
393,24.0626222,21.85252493333333,0.0,4,15,5,0
394,24.0626222,21.85252493333333,0.0,4,15,5,0
395,24.0626222,21.85252493333333,0.0,4,15,5,0
396,24.0626222,21.85252493333333,0.0,4,15,5,0
397,24.0626222,21.85252493333333,0.0,4,15,5,0
398,24.0626222,21.85252493333333,0.0,4,15,5,0
399,24.0626222,21.85252493333333,0.0,4,15,5,0
400,24.0626222,21.85252493333333,0.0,4,15,5,0
401,24.0626222,21.85252493333333,0.0,4,15,5,0
402,24.0626222,21.85252493333333,0.0,4,15,5,0
403,24.013224200000003,22.306315,0.0,4,15,5,0
404,24.013224200000003,22.306315,0.0,4,15,5,0
405,24.013224200000003,22.306315,0.0,4,15,5,0
406,24.013224200000003,22.306315,0.0,4,15,5,0
407,24.013224200000003,22.306315,0.0,4,15,5,0
408,24.013224200000003,22.306315,0.0,4,15,5,0
409,24.013224200000003,22.306315,0.0,4,15,5,0
410,24.013224200000003,22.306315,0.0,4,15,5,0
411,24.013224200000003,22.306315,0.0,4,15,5,0
412,24.013224200000003,22.306315,0.0,4,15,5,0
413,24.013224200000003,22.306315,0.0,4,15,5,0
414,24.013224200000003,22.306315,0.0,4,15,5,0
415,24.013224200000003,22.306315,0.0,4,15,5,0
416,24.013224200000003,22.306315,0.0,4,15,5,0
417,24.013224200000003,22.306315,0.0,4,15,5,0
418,24.013224200000003,22.306315,0.0,4,15,5,0
419,24.013224200000003,22.306315,0.0,4,15,5,0
420,24.013224200000003,22.306315,0.0,4,15,5,0
421,24.013224200000003,22.306315,0.0,4,15,5,0
422,24.013224200000003,22.306315,0.0,4,15,5,0
423,24.013224200000003,22.306315,0.0,4,15,5,0
424,24.013224200000003,22.306315,0.0,4,15,5,0
425,24.1771058,22.551908466666664,0.0,5,15,5,0
426,24.1771058,22.551908466666664,0.0,5,15,5,0
427,24.1771058,22.551908466666664,0.0,5,15,5,0
428,24.1771058,22.551908466666664,0.0,5,15,5,0
429,24.1771058,22.551908466666664,0.0,5,15,5,0
430,24.1771058,22.551908466666664,0.0,5,15,5,0
431,24.1771058,22.551908466666664,0.0,5,15,5,0
432,24.1771058,22.551908466666664,0.0,5,15,5,0
433,24.1771058,22.551908466666664,0.0,5,15,5,0
434,24.1771058,22.551908466666664,0.0,5,15,5,0
435,24.1771058,22.551908466666664,0.0,5,15,5,0
436,24.1771058,22.551908466666664,0.0,5,15,5,0
437,24.1771058,22.551908466666664,0.0,5,15,5,0
438,24.1771058,22.551908466666664,0.0,5,15,5,0
439,24.1771058,22.551908466666664,0.0,5,15,5,0
440,24.1771058,22.551908466666664,0.0,5,15,5,0
441,24.1771058,22.551908466666664,0.0,5,15,5,0
442,24.1771058,22.551908466666664,0.0,5,15,5,0
443,24.1771058,22.551908466666664,0.0,5,15,5,0
444,24.1771058,22.551908466666664,0.0,5,15,5,0
445,24.1771058,22.551908466666664,0.0,5,15,5,0
446,24.1771058,22.551908466666664,0.0,5,15,5,0
447,24.304888,22.979492071428577,0.0,5,15,5,0
448,24.304888,22.979492071428577,0.0,5,15,5,0
449,24.304888,22.979492071428577,0.0,5,15,5,0
450,24.304888,22.979492071428577,0.0,5,15,5,0
451,24.304888,22.979492071428577,0.0,5,15,5,0
452,24.304888,22.979492071428577,0.0,5,15,5,0
453,24.304888,22.979492071428577,0.0,5,15,5,0
454,24.304888,22.979492071428577,0.0,5,15,5,0
455,24.304888,22.979492071428577,0.0,5,15,5,0
456,24.304888,22.979492071428577,0.0,5,15,5,0
457,24.304888,22.979492071428577,0.0,5,15,5,0
458,24.304888,22.979492071428577,0.0,5,15,5,0
459,24.304888,22.979492071428577,0.0,5,15,5,0
460,24.304888,22.979492071428577,0.0,5,15,5,0
461,24.304888,22.979492071428577,0.0,5,15,5,0
462,24.304888,22.979492071428577,0.0,5,15,5,0
463,24.304888,22.979492071428577,0.0,5,15,5,0
464,24.304888,22.979492071428577,0.0,5,15,5,0
465,24.304888,22.979492071428577,0.0,5,15,5,0
466,24.304888,22.979492071428577,0.0,5,15,5,0
467,24.304888,22.979492071428577,0.0,5,15,5,0
468,24.328727266666665,23.452380466666668,0.0,5,15,5,0
469,24.328727266666665,23.452380466666668,0.0,5,15,5,0
470,24.328727266666665,23.452380466666668,0.0,5,15,5,0
471,24.328727266666665,23.452380466666668,0.0,5,15,5,0
472,24.328727266666665,23.452380466666668,0.0,5,15,5,0
473,24.328727266666665,23.452380466666668,0.0,5,15,5,0
474,24.328727266666665,23.452380466666668,0.0,5,15,5,0
475,24.328727266666665,23.452380466666668,0.0,5,15,5,0
476,24.328727266666665,23.452380466666668,0.0,5,15,5,0
477,24.328727266666665,23.452380466666668,0.0,5,15,5,0
478,24.328727266666665,23.452380466666668,0.0,5,15,5,0
479,24.328727266666665,23.452380466666668,0.0,5,15,5,0
480,24.328727266666665,23.452380466666668,0.0,5,15,5,0
481,24.328727266666665,23.452380466666668,0.0,5,15,5,0
482,24.328727266666665,23.452380466666668,0.0,5,15,5,0
